City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
315,masuguru,-11.3667,38.4167,23.480000000000018,98,100,0.26,TZ,1709514719
316,dinguiraye,11.3,-10.7167,26.720000000000027,12,100,0.7,GN,1709514719
317,puerto santa,-8.9906,-78.6456,22.960000000000036,82,85,3.53,PE,1709514719
318,conde,-7.2597,-34.9075,27.700000000000045,78,0,2.57,BR,1709514719
319,mizdah,31.4451,12.9801,14.450000000000045,27,0,3.63,LY,1709514719
320,kegeyli shahar,42.7767,59.6078,-6.949999999999989,62,0,3.86,UZ,1709514720
321,mugumu,-1.85,34.7,17.150000000000034,91,99,0.99,TZ,1709514720
322,namdrik,5.5994,168.1028,27.970000000000027,79,76,9.88,MH,1709514720
323,port douglas,-16.4833,145.4667,26.640000000000043,88,100,0.73,AU,1709514720
324,andergrove,-21.0833,149.1833,30.910000000000025,71,74,3.31,AU,1709514720
325,thabazimbi,-24.5917,27.4116,20.360000000000014,46,5,2.8,ZA,1709514721
326,bang bo district,13.5833,100.8167,31.310000000000002,77,20,4.63,TH,1709514721
